x
-3.59507602168087
-3.4299999597978736
-3.4299999597978736
-3.3167507631227746
-3.2199999440901834
-3.095737019116431
-3.043666408280516
-2.8816666427075877
-2.8816666427075877
-2.827436984809557
-2.717510164036807
-2.5711623789716715
-2.4444201173562923
-2.3397559584630017
-2.2350947809886685
-2.2350947809886685
-2.1720557724329277
-2.0653441136743522
-1.9591083365854143
-1.840074265449091
-1.7452284055650735
-1.6563577284487516
-1.5342928541420455
-1.432779328661455
-1.3416666654074962
-1.3416666654074962
-1.2651628939721942
-1.1421165481139999
-1.0695416255711936
-0.9683333350272426
-0.8917558698258367
-0.793337066271353
-0.7119571752464927
-0.6488414045812507
-0.6488414045812507
-0.5580738311542415
-0.4794463645022729
-0.4069333886346882
-0.33475022898432155
-0.25776578252605703
-0.18069487799799439
-0.10743563133475711
-0.03849155081823139
0.026641303378083934
0.0929600449889527
0.0929600449889527
0.17433729181610153
0.24500000104328898
0.30929175938393955
0.3703015797879492
0.42955464481643035
0.48545407206929037
0.548333335247813
0.6066666692306979
0.6598360205924868
0.6598360205924868
0.7317999248651684
0.7850879050203818
0.8443465481220701
0.8835570803877533
0.939292472389983
0.9916666723625311
1.0463642408759841
1.0463642408759841
1.0928838286112215
1.1643622548740522
1.2177460354268081
1.2591884025518687
1.2876353648327612
1.3341410682039996
1.401433636490192
1.4233333308283689
1.4620335586315387
1.4620335586315387
1.531831459833926
1.5516666628833111
1.6207872011129858
1.6312862585767662
1.703773309129242
1.7452225082695394
1.7452225082695394
1.7527092268117619
1.8142929397613896
1.8142929397613896
1.8934642860750917
1.8934642860750917
1.9467721739544694
1.9716666750634206
2.035739708341224
2.0300000086459464
2.0950228142470233
2.0959516482218583
2.154306851207541
2.1547846103457706
2.2076185864308617
2.1945703306811275
2.2669042928343157
2.2906188060806194
2.320306777071444
2.299228496500397
2.341376220266716
2.3973356670508656
2.3877778052955527
2.444766160047313
2.434176179163366
2.4921971059472656
2.5218863364162702
2.496924029043678
2.563344322187231
2.5870602756016217
2.6135276672451764
2.637315198729999
2.613333292571819
2.676040718753978
2.693783291539515
2.671666630608685
2.6830003696992004
2.704869534723932
2.729999969019929
2.79462383522991
2.7649999647549164
2.776042343517138
2.851379891189989
2.823333303547124
2.8859623133427412
2.901350507772734
2.9190934988767934
2.9369264428041983
2.904999946483651
2.9665281779690726
2.9272411825739253
2.9516666338520494
3.01993765938472
3.031796482806843
2.998333280467236
3.0159593355083496
3.079231966923561
3.0910908849637715
3.0491036972088716
3.124759279703359
3.061831941348958
3.1444109289605753
3.1092926070102966
3.1133419929269186
3.1249736678401954
3.0935273376198724
3.149042126577129
3.1817959856595595
3.2235047962339163
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
3.183132715015798
